# kind	path	size	ROM location (MIO0 block offset and offset in it, or file offset)
texture	levels/menu/main_menu_seg7_us.0AD80.ia8.inc.c	64	[2778544, 44416]
texture	levels/menu/main_menu_seg7_us.0ADC0.ia8.inc.c	64	[2778544, 44480]
texture	levels/menu/main_menu_seg7_us.0AE00.ia8.inc.c	64	[2778544, 44544]
texture	levels/menu/main_menu_seg7_us.0AE40.ia8.inc.c	64	[2778544, 44608]
texture	levels/menu/main_menu_seg7_us.0AE80.ia8.inc.c	64	[2778544, 44672]
texture	levels/menu/main_menu_seg7_us.0AEC0.ia8.inc.c	64	[2778544, 44736]
texture	levels/menu/main_menu_seg7_us.0AF00.ia8.inc.c	64	[2778544, 44800]
texture	levels/menu/main_menu_seg7_us.0AF40.ia8.inc.c	64	[2778544, 44864]
texture	levels/menu/main_menu_seg7_us.0AF80.ia8.inc.c	64	[2778544, 44928]
texture	levels/menu/main_menu_seg7_us.0AFC0.ia8.inc.c	64	[2778544, 44992]
texture	levels/menu/main_menu_seg7_us.0B000.ia8.inc.c	64	[2778544, 45056]
texture	levels/menu/main_menu_seg7_us.0B040.ia8.inc.c	64	[2778544, 45120]
texture	levels/menu/main_menu_seg7_us.0B080.ia8.inc.c	64	[2778544, 45184]
texture	levels/menu/main_menu_seg7_us.0B0C0.ia8.inc.c	64	[2778544, 45248]
texture	levels/menu/main_menu_seg7_us.0B100.ia8.inc.c	64	[2778544, 45312]
texture	levels/menu/main_menu_seg7_us.0B140.ia8.inc.c	64	[2778544, 45376]
texture	levels/menu/main_menu_seg7_us.0B180.ia8.inc.c	64	[2778544, 45440]
texture	levels/menu/main_menu_seg7_us.0B1C0.ia8.inc.c	64	[2778544, 45504]
texture	levels/menu/main_menu_seg7_us.0B200.ia8.inc.c	64	[2778544, 45568]
texture	levels/menu/main_menu_seg7_us.0B240.ia8.inc.c	64	[2778544, 45632]
texture	levels/menu/main_menu_seg7_us.0B280.ia8.inc.c	64	[2778544, 45696]
texture	levels/menu/main_menu_seg7_us.0B2C0.ia8.inc.c	64	[2778544, 45760]
texture	levels/menu/main_menu_seg7_us.0B300.ia8.inc.c	64	[2778544, 45824]
texture	levels/menu/main_menu_seg7_us.0B340.ia8.inc.c	64	[2778544, 45888]
texture	levels/menu/main_menu_seg7_us.0B380.ia8.inc.c	64	[2778544, 45952]
texture	levels/menu/main_menu_seg7_us.0B3C0.ia8.inc.c	64	[2778544, 46016]
texture	levels/menu/main_menu_seg7_us.0B400.ia8.inc.c	64	[2778544, 46080]
texture	levels/menu/main_menu_seg7_us.0B440.ia8.inc.c	64	[2778544, 46144]
texture	levels/menu/main_menu_seg7_us.0B480.ia8.inc.c	64	[2778544, 46208]
texture	levels/menu/main_menu_seg7_us.0B4C0.ia8.inc.c	64	[2778544, 46272]
texture	levels/menu/main_menu_seg7_us.0B500.ia8.inc.c	64	[2778544, 46336]
texture	levels/menu/main_menu_seg7_us.0B540.ia8.inc.c	64	[2778544, 46400]
texture	levels/menu/main_menu_seg7_us.0B580.ia8.inc.c	64	[2778544, 46464]
texture	levels/menu/main_menu_seg7_us.0B5C0.ia8.inc.c	64	[2778544, 46528]
texture	levels/menu/main_menu_seg7_us.0B600.ia8.inc.c	64	[2778544, 46592]
texture	levels/menu/main_menu_seg7_us.0B640.ia8.inc.c	64	[2778544, 46656]
texture	levels/menu/main_menu_seg7_us.0B680.ia8.inc.c	64	[2778544, 46720]
texture	levels/menu/main_menu_seg7_us.0B6C0.ia8.inc.c	64	[2778544, 46784]
texture	levels/menu/main_menu_seg7_us.0B700.ia8.inc.c	64	[2778544, 46848]
texture	levels/menu/main_menu_seg7_us.0B740.ia8.inc.c	64	[2778544, 46912]
texture	levels/menu/main_menu_seg7_us.0B780.ia8.inc.c	64	[2778544, 46976]
texture	levels/menu/main_menu_seg7_us.0B7C0.ia8.inc.c	64	[2778544, 46648]
texture	levels/menu/main_menu_seg7_us.0B800.ia8.inc.c	64	[2778544, 47104]
texture	levels/pss/0.rgba16.inc.c	2048	[4913456, 0]
texture	levels/pss/1.ia16.inc.c	2048	[4913456, 2048]
texture	levels/pss/2.rgba16.inc.c	2048	[4913456, 4096]
texture	levels/rr/1.rgba16.inc.c	4096	[4421744, 2048]
texture	levels/rr/2.rgba16.inc.c	2048	[4421744, 6144]
texture	levels/rr/quarter_flying_carpet.rgba16.inc.c	2048	[4421744, 0]
texture	levels/sl/0.rgba16.inc.c	2048	[4218800, 0]
texture	levels/sl/1.rgba16.inc.c	2048	[4218800, 2048]
texture	levels/sl/2.rgba16.inc.c	2048	[4218800, 4096]
texture	levels/sl/3.rgba16.inc.c	2048	[4218800, 6144]
texture	levels/sl/4.rgba16.inc.c	2048	[4218800, 8192]
texture	levels/ssl/0.rgba16.inc.c	2048	[4093616, 0]
texture	levels/ssl/1.ia16.inc.c	2048	[4093616, 2048]
texture	levels/ssl/10.rgba16.inc.c	4096	[4093616, 55208]
texture	levels/ssl/11.rgba16.inc.c	4096	[4093616, 59304]
texture	levels/ssl/2.rgba16.inc.c	2048	[4093616, 4096]
texture	levels/ssl/3.rgba16.inc.c	2048	[4093616, 6144]
texture	levels/ssl/4.rgba16.inc.c	2048	[4093616, 8192]
texture	levels/ssl/5.rgba16.inc.c	4096	[4093616, 10240]
texture	levels/ssl/6.rgba16.inc.c	2048	[4093616, 14336]
texture	levels/ssl/7.rgba16.inc.c	2048	[3330160, 32768]
texture	levels/ssl/8.rgba16.inc.c	2048	[4093616, 49064]
texture	levels/ssl/9.rgba16.inc.c	4096	[4093616, 51112]
texture	levels/thi/0.rgba16.inc.c	2048	[4343504, 0]
texture	levels/thi/1.rgba16.inc.c	2048	[4343504, 2048]
texture	levels/totwc/0.rgba16.inc.c	4096	[4975664, 0]
texture	levels/totwc/1.rgba16.inc.c	2048	[4975664, 4096]
texture	levels/totwc/2.rgba16.inc.c	2048	[4975664, 6144]
texture	levels/totwc/3.ia16.inc.c	2048	[4975664, 8192]
texture	levels/ttc/0.rgba16.inc.c	2048	[4378400, 0]
texture	levels/ttc/1.rgba16.inc.c	2048	[4378400, 2048]
texture	levels/ttc/2.rgba16.inc.c	2048	[4378400, 90000]
texture	levels/ttm/0.ia16.inc.c	2048	[5052688, 0]
texture	levels/ttm/1.rgba16.inc.c	2048	[5052688, 2048]
texture	levels/ttm/2.rgba16.inc.c	2048	[5052688, 4096]
texture	levels/ttm/3.rgba16.inc.c	2048	[5052688, 6144]
texture	levels/ttm/4.rgba16.inc.c	2048	[5052688, 8192]
texture	levels/ttm/5.rgba16.inc.c	2048	[5052688, 10240]
texture	levels/ttm/6.rgba16.inc.c	4096	[5052688, 12288]
texture	levels/ttm/7.rgba16.inc.c	4096	[5052688, 16384]
texture	levels/ttm/8.rgba16.inc.c	2048	[3479904, 43008]
texture	levels/vcutm/0.rgba16.inc.c	2048	[4572672, 0]
texture	levels/vcutm/1.rgba16.inc.c	4096	[4572672, 2048]
texture	levels/vcutm/2.rgba16.inc.c	4096	[4572672, 6144]
texture	levels/vcutm/3.rgba16.inc.c	2048	[4572672, 10240]
texture	levels/wdw/0.rgba16.inc.c	2048	[4255088, 0]
texture	levels/wdw/1.rgba16.inc.c	2048	[4255088, 2048]
texture	levels/wdw/2.rgba16.inc.c	2048	[4255088, 4096]
texture	levels/wdw/3.rgba16.inc.c	2048	[4255088, 6144]
texture	levels/wdw/4.rgba16.inc.c	2048	[4255088, 8192]
texture	levels/wf/0.rgba16.inc.c	2048	[4808848, 0]
texture	levels/wf/1.rgba16.inc.c	2048	[4808848, 2048]
texture	levels/wf/2.rgba16.inc.c	2048	[4808848, 4096]
texture	levels/wf/3.rgba16.inc.c	2048	[4808848, 6144]
texture	levels/wf/4.rgba16.inc.c	2048	[4808848, 8192]
texture	levels/wf/5.ia8.inc.c	256	[1083968, 74168]
texture	levels/wmotr/0.rgba16.inc.c	2048	[4997920, 0]
texture	levels/wmotr/1.rgba16.inc.c	1024	[4997920, 2048]
texture	levels/wmotr/2.rgba16.inc.c	2048	[4997920, 3072]
texture	levels/wmotr/3.rgba16.inc.c	512	[4997920, 5120]
texture	levels/wmotr/4.rgba16.inc.c	512	[4997920, 5632]
texture	textures/cave/hmc_textures.00000.rgba16.inc.c	4096	[3439184, 0]
texture	textures/cave/hmc_textures.01000.rgba16.inc.c	2048	[3439184, 4096]
texture	textures/cave/hmc_textures.01800.rgba16.inc.c	4096	[3439184, 6144]
texture	textures/cave/hmc_textures.02800.rgba16.inc.c	2048	[3439184, 10240]
texture	textures/cave/hmc_textures.03000.rgba16.inc.c	2048	[3439184, 12288]
texture	textures/cave/hmc_textures.03800.rgba16.inc.c	4096	[3439184, 14336]
texture	textures/cave/hmc_textures.04800.rgba16.inc.c	4096	[3439184, 18432]
texture	textures/cave/hmc_textures.05800.rgba16.inc.c	4096	[3439184, 22528]
texture	textures/cave/hmc_textures.06800.rgba16.inc.c	2048	[3439184, 26624]
texture	textures/cave/hmc_textures.07000.rgba16.inc.c	2048	[3439184, 28672]
texture	textures/cave/hmc_textures.07800.rgba16.inc.c	4096	[3439184, 30720]
texture	textures/cave/hmc_textures.08800.rgba16.inc.c	4096	[3439184, 34816]
texture	textures/cave/hmc_textures.09800.rgba16.inc.c	2048	[3439184, 38912]
texture	textures/cave/hmc_textures.0A000.rgba16.inc.c	2048	[3439184, 40960]
texture	textures/cave/hmc_textures.0A800.rgba16.inc.c	4096	[3439184, 43008]
texture	textures/cave/hmc_textures.0B800.ia16.inc.c	2048	[3439184, 47104]
texture	textures/cave/hmc_textures.0C000.ia16.inc.c	2048	[3305024, 43008]
texture	textures/effect/bubble.06048.rgba16.inc.c	2048	[3601712, 24648]
texture	textures/effect/flower.00008.rgba16.inc.c	2048	[3601712, 8]
texture	textures/effect/flower.00808.rgba16.inc.c	2048	[3601712, 2056]
texture	textures/effect/flower.01008.rgba16.inc.c	2048	[3601712, 4104]
texture	textures/effect/flower.01808.rgba16.inc.c	2048	[3601712, 6152]
texture	textures/effect/lava_bubble.02020.rgba16.inc.c	2048	[3601712, 8224]
texture	textures/effect/lava_bubble.02820.rgba16.inc.c	2048	[3601712, 10272]
texture	textures/effect/lava_bubble.03020.rgba16.inc.c	2048	[3601712, 12320]
texture	textures/effect/lava_bubble.03820.rgba16.inc.c	2048	[3601712, 14368]
texture	textures/effect/lava_bubble.04020.rgba16.inc.c	2048	[3601712, 16416]
texture	textures/effect/lava_bubble.04820.rgba16.inc.c	2048	[3601712, 18464]
texture	textures/effect/lava_bubble.05020.rgba16.inc.c	2048	[3601712, 20512]
texture	textures/effect/lava_bubble.05820.rgba16.inc.c	2048	[3601712, 22560]
texture	textures/effect/tiny_bubble.0684C.rgba16.inc.c	512	[3601712, 26700]
texture	textures/effect/tiny_bubble.06AD8.rgba16.inc.c	512	[3601712, 27352]
texture	textures/fire/lll_textures.00000.rgba16.inc.c	2048	[3269072, 0]
texture	textures/fire/lll_textures.00800.rgba16.inc.c	2048	[3269072, 2048]
texture	textures/fire/lll_textures.01000.rgba16.inc.c	2048	[3269072, 4096]
texture	textures/fire/lll_textures.01800.rgba16.inc.c	2048	[3269072, 6144]
texture	textures/fire/lll_textures.02000.rgba16.inc.c	2048	[3269072, 8192]
texture	textures/fire/lll_textures.02800.rgba16.inc.c	2048	[3269072, 10240]
texture	textures/fire/lll_textures.03000.rgba16.inc.c	2048	[3269072, 12288]
texture	textures/fire/lll_textures.03800.rgba16.inc.c	2048	[3269072, 14336]
texture	textures/fire/lll_textures.04000.rgba16.inc.c	2048	[3269072, 16384]
texture	textures/fire/lll_textures.04800.rgba16.inc.c	2048	[3269072, 18432]
texture	textures/fire/lll_textures.05000.rgba16.inc.c	2048	[3269072, 20480]
texture	textures/fire/lll_textures.05800.rgba16.inc.c	2048	[3269072, 22528]
texture	textures/fire/lll_textures.06000.rgba16.inc.c	2048	[3269072, 24576]
texture	textures/fire/lll_textures.06800.rgba16.inc.c	2048	[3269072, 26624]
texture	textures/fire/lll_textures.07000.rgba16.inc.c	2048	[3269072, 28672]
texture	textures/fire/lll_textures.07800.rgba16.inc.c	2048	[3269072, 30720]
texture	textures/fire/lll_textures.08000.rgba16.inc.c	2048	[3269072, 32768]
texture	textures/fire/lll_textures.08800.rgba16.inc.c	2048	[3269072, 34816]
texture	textures/fire/lll_textures.09000.rgba16.inc.c	2048	[1083968, 92856]
texture	textures/fire/lll_textures.09800.rgba16.inc.c	2048	[3269072, 38912]
texture	textures/fire/lll_textures.0A000.rgba16.inc.c	2048	[3269072, 40960]
texture	textures/fire/lll_textures.0A800.rgba16.inc.c	2048	[3269072, 43008]
texture	textures/fire/lll_textures.0B000.rgba16.inc.c	2048	[3269072, 45056]
texture	textures/fire/lll_textures.0B800.rgba16.inc.c	2048	[3269072, 47104]
texture	textures/generic/bob_textures.00000.rgba16.inc.c	2048	[3330160, 0]
texture	textures/generic/bob_textures.00800.rgba16.inc.c	2048	[1334928, 36160]
texture	textures/generic/bob_textures.01000.rgba16.inc.c	2048	[3330160, 4096]
texture	textures/generic/bob_textures.01800.rgba16.inc.c	2048	[3330160, 6144]
texture	textures/generic/bob_textures.02000.rgba16.inc.c	2048	[3330160, 8192]
texture	textures/generic/bob_textures.02800.rgba16.inc.c	2048	[3330160, 10240]
texture	textures/generic/bob_textures.03000.rgba16.inc.c	2048	[3330160, 12288]
texture	textures/generic/bob_textures.03800.rgba16.inc.c	2048	[3330160, 14336]
texture	textures/generic/bob_textures.04000.rgba16.inc.c	2048	[3330160, 16384]
texture	textures/generic/bob_textures.04800.rgba16.inc.c	2048	[3330160, 18432]
texture	textures/generic/bob_textures.05000.rgba16.inc.c	2048	[3330160, 20480]
texture	textures/generic/bob_textures.05800.rgba16.inc.c	2048	[3330160, 22528]
texture	textures/generic/bob_textures.06000.rgba16.inc.c	4096	[3330160, 24576]
texture	textures/generic/bob_textures.07000.rgba16.inc.c	2048	[3330160, 28672]
texture	textures/generic/bob_textures.07800.rgba16.inc.c	2048	[3330160, 30720]
texture	textures/generic/bob_textures.08000.rgba16.inc.c	2048	[3330160, 32768]
texture	textures/generic/bob_textures.08800.rgba16.inc.c	2048	[3330160, 34816]
texture	textures/generic/bob_textures.09000.rgba16.inc.c	2048	[3330160, 36864]
texture	textures/generic/bob_textures.09800.rgba16.inc.c	2048	[3330160, 38912]
texture	textures/generic/bob_textures.0A000.rgba16.inc.c	2048	[3330160, 40960]
texture	textures/generic/bob_textures.0A800.rgba16.inc.c	2048	[3330160, 43008]
texture	textures/generic/bob_textures.0B000.ia16.inc.c	2048	[3330160, 45056]
texture	textures/grass/wf_textures.00000.rgba16.inc.c	2048	[3502928, 0]
texture	textures/grass/wf_textures.00800.rgba16.inc.c	2048	[3502928, 2048]
texture	textures/grass/wf_textures.01000.rgba16.inc.c	2048	[3502928, 4096]
texture	textures/grass/wf_textures.01800.rgba16.inc.c	2048	[3502928, 6144]
texture	textures/grass/wf_textures.02000.rgba16.inc.c	2048	[3502928, 8192]
texture	textures/grass/wf_textures.02800.rgba16.inc.c	2048	[3502928, 10240]
texture	textures/grass/wf_textures.03000.rgba16.inc.c	2048	[3502928, 12288]
texture	textures/grass/wf_textures.03800.rgba16.inc.c	2048	[3502928, 14336]
texture	textures/grass/wf_textures.04000.rgba16.inc.c	2048	[3502928, 16384]
texture	textures/grass/wf_textures.04800.rgba16.inc.c	2048	[3502928, 18432]
texture	textures/grass/wf_textures.05000.rgba16.inc.c	2048	[3502928, 20480]
texture	textures/grass/wf_textures.05800.rgba16.inc.c	2048	[3502928, 22528]
texture	textures/grass/wf_textures.06000.rgba16.inc.c	2048	[3397392, 20480]
texture	textures/grass/wf_textures.06800.rgba16.inc.c	2048	[3502928, 26624]
texture	textures/grass/wf_textures.07000.rgba16.inc.c	2048	[3502928, 28672]
texture	textures/grass/wf_textures.07800.rgba16.inc.c	2048	[3502928, 30720]
texture	textures/grass/wf_textures.08000.rgba16.inc.c	2048	[3502928, 32768]
texture	textures/grass/wf_textures.08800.rgba16.inc.c	2048	[3502928, 34816]
texture	textures/grass/wf_textures.09000.rgba16.inc.c	2048	[3502928, 36864]
texture	textures/grass/wf_textures.09800.rgba16.inc.c	2048	[3502928, 38912]
texture	textures/grass/wf_textures.0A000.rgba16.inc.c	2048	[3502928, 40960]
texture	textures/grass/wf_textures.0A800.rgba16.inc.c	2048	[3502928, 43008]
texture	textures/grass/wf_textures.0B000.ia16.inc.c	2048	[3330160, 45056]
texture	textures/grass/wf_textures.0B800.ia16.inc.c	2048	[3502928, 47104]
texture	textures/inside/inside_castle_textures.00000.rgba16.inc.c	4096	[3561856, 0]
texture	textures/inside/inside_castle_textures.01000.rgba16.inc.c	4096	[3561856, 4096]
texture	textures/inside/inside_castle_textures.02000.rgba16.inc.c	4096	[3561856, 8192]
texture	textures/inside/inside_castle_textures.03000.rgba16.inc.c	2048	[3561856, 12288]
texture	textures/inside/inside_castle_textures.03800.rgba16.inc.c	2048	[3561856, 14336]
texture	textures/inside/inside_castle_textures.04000.rgba16.inc.c	2048	[3561856, 16384]
texture	textures/inside/inside_castle_textures.04800.rgba16.inc.c	2048	[3467104, 2048]
texture	textures/inside/inside_castle_textures.05000.rgba16.inc.c	2048	[3561856, 20480]
texture	textures/inside/inside_castle_textures.05800.rgba16.inc.c	2048	[3561856, 22528]
texture	textures/inside/inside_castle_textures.06000.rgba16.inc.c	4096	[3561856, 24576]
texture	textures/inside/inside_castle_textures.07000.rgba16.inc.c	4096	[3561856, 28672]
texture	textures/inside/inside_castle_textures.08000.rgba16.inc.c	2048	[3561856, 32768]
texture	textures/inside/inside_castle_textures.08800.rgba16.inc.c	2048	[3561856, 34816]
texture	textures/inside/inside_castle_textures.09000.rgba16.inc.c	4096	[3561856, 36864]
texture	textures/inside/inside_castle_textures.0A000.rgba16.inc.c	4096	[3561856, 40960]
texture	textures/inside/inside_castle_textures.0B000.rgba16.inc.c	2048	[3561856, 45056]
texture	textures/inside/inside_castle_textures.0B800.rgba16.inc.c	4096	[3561856, 47104]
texture	textures/intro_raw/hand_closed.rgba16.inc.c	2048	[2463112]
texture	textures/intro_raw/hand_open.rgba16.inc.c	2048	[2461056]
texture	textures/intro_raw/mario_face_shine.ia8.inc.c	1024	[2511696]
texture	textures/intro_raw/red_star_0.rgba16.inc.c	2048	[2465160]
texture	textures/intro_raw/red_star_1.rgba16.inc.c	2048	[2467208]
texture	textures/intro_raw/red_star_2.rgba16.inc.c	2048	[2469256]
texture	textures/intro_raw/red_star_3.rgba16.inc.c	2048	[2471304]
texture	textures/intro_raw/red_star_4.rgba16.inc.c	2048	[2473352]
texture	textures/intro_raw/red_star_5.rgba16.inc.c	2048	[2475400]
texture	textures/intro_raw/red_star_6.rgba16.inc.c	2048	[2477448]
texture	textures/intro_raw/red_star_7.rgba16.inc.c	2048	[2479496]
texture	textures/intro_raw/sparkle_0.rgba16.inc.c	2048	[2498696]
texture	textures/intro_raw/sparkle_1.rgba16.inc.c	2048	[2500744]
texture	textures/intro_raw/sparkle_2.rgba16.inc.c	2048	[2502792]
texture	textures/intro_raw/sparkle_3.rgba16.inc.c	2048	[2504840]
texture	textures/intro_raw/sparkle_4.rgba16.inc.c	2048	[2506888]
texture	textures/intro_raw/sparkle_5.rgba16.inc.c	2048	[2508936]
texture	textures/intro_raw/white_star_0.rgba16.inc.c	2048	[2481544]
texture	textures/intro_raw/white_star_1.rgba16.inc.c	2048	[2483592]
texture	textures/intro_raw/white_star_2.rgba16.inc.c	2048	[2485640]
texture	textures/intro_raw/white_star_3.rgba16.inc.c	2048	[2487688]
texture	textures/intro_raw/white_star_4.rgba16.inc.c	2048	[2489736]
texture	textures/intro_raw/white_star_5.rgba16.inc.c	2048	[2491784]
texture	textures/intro_raw/white_star_6.rgba16.inc.c	2048	[2493832]
texture	textures/intro_raw/white_star_7.rgba16.inc.c	2048	[2495880]
texture	textures/machine/ttc_textures.00000.rgba16.inc.c	2048	[3467104, 0]
texture	textures/machine/ttc_textures.00800.rgba16.inc.c	2048	[3467104, 2048]
texture	textures/machine/ttc_textures.01000.rgba16.inc.c	2048	[3467104, 4096]
texture	textures/machine/ttc_textures.01800.rgba16.inc.c	2048	[3467104, 6144]
texture	textures/machine/ttc_textures.02000.rgba16.inc.c	2048	[3467104, 8192]
texture	textures/machine/ttc_textures.02800.rgba16.inc.c	2048	[3467104, 10240]
texture	textures/machine/ttc_textures.03000.rgba16.inc.c	2048	[3467104, 12288]
texture	textures/machine/ttc_textures.03800.rgba16.inc.c	2048	[3467104, 14336]
texture	textures/machine/ttc_textures.04000.rgba16.inc.c	4096	[3467104, 16384]
texture	textures/machine/ttc_textures.05000.rgba16.inc.c	2048	[3467104, 20480]
texture	textures/machine/ttc_textures.05800.rgba16.inc.c	2048	[3467104, 22528]
texture	textures/machine/ttc_textures.06000.rgba16.inc.c	2048	[3467104, 24576]
texture	textures/machine/ttc_textures.06800.rgba16.inc.c	2048	[3467104, 26624]
texture	textures/machine/ttc_textures.07000.rgba16.inc.c	2048	[3467104, 28672]
texture	textures/machine/ttc_textures.07800.rgba16.inc.c	2048	[3467104, 30720]
texture	textures/machine/ttc_textures.08000.rgba16.inc.c	1024	[3467104, 32768]
texture	textures/machine/ttc_textures.08400.rgba16.inc.c	2048	[3467104, 33792]
texture	textures/mountain/ttm_textures.00000.rgba16.inc.c	2048	[3479904, 0]
texture	textures/mountain/ttm_textures.00800.rgba16.inc.c	4096	[3479904, 2048]
texture	textures/mountain/ttm_textures.01800.rgba16.inc.c	4096	[3479904, 6144]
texture	textures/mountain/ttm_textures.02800.rgba16.inc.c	2048	[3479904, 10240]
texture	textures/mountain/ttm_textures.03000.rgba16.inc.c	2048	[3479904, 12288]
texture	textures/mountain/ttm_textures.03800.rgba16.inc.c	2048	[3479904, 14336]
texture	textures/mountain/ttm_textures.04000.rgba16.inc.c	2048	[3479904, 16384]
texture	textures/mountain/ttm_textures.04800.rgba16.inc.c	2048	[3479904, 18432]
texture	textures/mountain/ttm_textures.05000.rgba16.inc.c	2048	[3479904, 20480]
texture	textures/mountain/ttm_textures.05800.rgba16.inc.c	4096	[3479904, 22528]
texture	textures/mountain/ttm_textures.06800.rgba16.inc.c	2048	[3479904, 26624]
texture	textures/mountain/ttm_textures.07000.rgba16.inc.c	2048	[3479904, 28672]
texture	textures/mountain/ttm_textures.07800.rgba16.inc.c	2048	[3479904, 30720]
texture	textures/mountain/ttm_textures.08000.rgba16.inc.c	2048	[3479904, 32768]
texture	textures/mountain/ttm_textures.08800.rgba16.inc.c	4096	[3479904, 34816]
texture	textures/mountain/ttm_textures.09800.rgba16.inc.c	2048	[3479904, 38912]
texture	textures/mountain/ttm_textures.0A000.rgba16.inc.c	2048	[3397392, 24576]
texture	textures/mountain/ttm_textures.0A800.rgba16.inc.c	2048	[3479904, 43008]
texture	textures/mountain/ttm_textures.0B000.rgba16.inc.c	2048	[3479904, 45056]
texture	textures/mountain/ttm_textures.0B800.rgba16.inc.c	2048	[3479904, 47104]
texture	textures/mountain/ttm_textures.0C000.rgba16.inc.c	2048	[3479904, 49152]
texture	textures/outside/castle_grounds_textures.00000.rgba16.inc.c	2048	[3534096, 0]
texture	textures/outside/castle_grounds_textures.00800.rgba16.inc.c	2048	[3534096, 2048]
texture	textures/outside/castle_grounds_textures.01000.rgba16.inc.c	4096	[3534096, 4096]
texture	textures/outside/castle_grounds_textures.02000.rgba16.inc.c	4096	[3534096, 8192]
texture	textures/outside/castle_grounds_textures.03000.rgba16.inc.c	2048	[3534096, 12288]
texture	textures/outside/castle_grounds_textures.03800.rgba16.inc.c	2048	[3534096, 14336]
texture	textures/outside/castle_grounds_textures.04000.rgba16.inc.c	2048	[3534096, 16384]
texture	textures/outside/castle_grounds_textures.04800.rgba16.inc.c	4096	[3534096, 18432]
texture	textures/outside/castle_grounds_textures.05800.rgba16.inc.c	2048	[3534096, 22528]
texture	textures/outside/castle_grounds_textures.06000.rgba16.inc.c	2048	[3534096, 24576]
texture	textures/outside/castle_grounds_textures.06800.rgba16.inc.c	4096	[3534096, 26624]
texture	textures/outside/castle_grounds_textures.07800.rgba16.inc.c	2048	[3534096, 30720]
texture	textures/outside/castle_grounds_textures.08000.rgba16.inc.c	2048	[3534096, 32768]
texture	textures/outside/castle_grounds_textures.08800.rgba16.inc.c	2048	[3534096, 34816]
texture	textures/outside/castle_grounds_textures.09000.rgba16.inc.c	2048	[3534096, 36864]
texture	textures/outside/castle_grounds_textures.09800.rgba16.inc.c	2048	[3534096, 38912]
texture	textures/outside/castle_grounds_textures.0A000.rgba16.inc.c	2048	[3534096, 40960]
texture	textures/outside/castle_grounds_textures.0A800.rgba16.inc.c	2048	[3534096, 43008]
texture	textures/outside/castle_grounds_textures.0B000.rgba16.inc.c	1024	[3534096, 45056]
texture	textures/outside/castle_grounds_textures.0B400.rgba16.inc.c	2048	[3534096, 46080]
texture	textures/outside/castle_grounds_textures.0BC00.ia16.inc.c	2048	[3330160, 45056]
texture	textures/segment2/font_graphics.05900.ia4.inc.c	64	[1083968, 22784]
texture	textures/segment2/font_graphics.05940.ia4.inc.c	64	[1083968, 22848]
texture	textures/segment2/font_graphics.05980.ia4.inc.c	64	[1083968, 22912]
texture	textures/segment2/font_graphics.059C0.ia4.inc.c	64	[1083968, 22976]
texture	textures/segment2/font_graphics.05A00.ia4.inc.c	64	[1083968, 23040]
texture	textures/segment2/font_graphics.05A40.ia4.inc.c	64	[1083968, 23104]
texture	textures/segment2/font_graphics.05A80.ia4.inc.c	64	[1083968, 23168]
texture	textures/segment2/font_graphics.05AC0.ia4.inc.c	64	[1083968, 23232]
texture	textures/segment2/font_graphics.05B00.ia4.inc.c	64	[1083968, 23296]
texture	textures/segment2/font_graphics.05B40.ia4.inc.c	64	[1083968, 23360]
texture	textures/segment2/font_graphics.05B80.ia4.inc.c	64	[1083968, 23424]
texture	textures/segment2/font_graphics.05BC0.ia4.inc.c	64	[1083968, 23488]
texture	textures/segment2/font_graphics.05C00.ia4.inc.c	64	[1083968, 23552]
texture	textures/segment2/font_graphics.05C40.ia4.inc.c	64	[1083968, 23616]
texture	textures/segment2/font_graphics.05C80.ia4.inc.c	64	[1083968, 23680]
texture	textures/segment2/font_graphics.05CC0.ia4.inc.c	64	[1083968, 23744]
texture	textures/segment2/font_graphics.05D00.ia4.inc.c	64	[1083968, 23808]
texture	textures/segment2/font_graphics.05D40.ia4.inc.c	64	[1083968, 23872]
texture	textures/segment2/font_graphics.05D80.ia4.inc.c	64	[1083968, 23936]
texture	textures/segment2/font_graphics.05DC0.ia4.inc.c	64	[1083968, 24000]
texture	textures/segment2/font_graphics.05E00.ia4.inc.c	64	[1083968, 24064]
texture	textures/segment2/font_graphics.05E40.ia4.inc.c	64	[1083968, 24128]
texture	textures/segment2/font_graphics.05E80.ia4.inc.c	64	[1083968, 24192]
texture	textures/segment2/font_graphics.05EC0.ia4.inc.c	64	[1083968, 24256]
texture	textures/segment2/font_graphics.05F00.ia4.inc.c	64	[1083968, 24320]
texture	textures/segment2/font_graphics.05F40.ia4.inc.c	64	[1083968, 24384]
texture	textures/segment2/font_graphics.05F80.ia4.inc.c	64	[1083968, 24448]
texture	textures/segment2/font_graphics.05FC0.ia4.inc.c	64	[1083968, 24512]
texture	textures/segment2/font_graphics.06000.ia4.inc.c	64	[1083968, 24576]
texture	textures/segment2/font_graphics.06040.ia4.inc.c	64	[1083968, 24640]
texture	textures/segment2/font_graphics.06080.ia4.inc.c	64	[1083968, 24704]
texture	textures/segment2/font_graphics.060C0.ia4.inc.c	64	[1083968, 24768]
texture	textures/segment2/font_graphics.06100.ia4.inc.c	64	[1083968, 24832]
texture	textures/segment2/font_graphics.06140.ia4.inc.c	64	[1083968, 24896]
texture	textures/segment2/font_graphics.06180.ia4.inc.c	64	[1083968, 24960]
